prompt_id,model,pair,bleu,bertscore_f1
c_20,nim-llama,base vs topic_fronted,1.779564515085755,77.40821838378906
c_20,nim-llama,base vs emphasis_shift,10.176371057552931,78.39553356170654
c_20,nim-llama,topic_fronted vs emphasis_shift,3.199668442065398,76.53061151504517
c_20,nim-mistral,base vs topic_fronted,8.891407550603672,82.50451683998108
c_20,nim-mistral,base vs emphasis_shift,7.952318774545997,80.93681931495667
c_20,nim-mistral,topic_fronted vs emphasis_shift,2.9263529383827516,79.31795120239258
c_20,nim-qwen,base vs topic_fronted,4.04516268683076,76.85241103172302
c_20,nim-qwen,base vs emphasis_shift,2.930892268726014,78.69769334793091
c_20,nim-qwen,topic_fronted vs emphasis_shift,2.1559977357332727,78.76952290534973
c_21,nim-llama,base vs topic_fronted,7.5577261056419776,81.11658692359924
c_21,nim-llama,base vs emphasis_shift,2.002677619456277,74.78113770484924
c_21,nim-llama,topic_fronted vs emphasis_shift,1.9477574518623841,75.55634379386902
c_21,nim-mistral,base vs topic_fronted,14.388860594817622,82.55141377449036
c_21,nim-mistral,base vs emphasis_shift,2.650645509168269,80.61575293540955
c_21,nim-mistral,topic_fronted vs emphasis_shift,6.172021401344223,80.07677793502808
c_21,nim-qwen,base vs topic_fronted,0.0,76.59512758255005
c_21,nim-qwen,base vs emphasis_shift,0.0,71.77841663360596
c_21,nim-qwen,topic_fronted vs emphasis_shift,0.19748619180731536,67.84548163414001
c_22,nim-llama,base vs topic_fronted,5.631861732286553,79.26668524742126
c_22,nim-llama,base vs emphasis_shift,3.766242972773945,76.0546326637268
c_22,nim-llama,topic_fronted vs emphasis_shift,3.2987782391398066,76.5248715877533
c_22,nim-mistral,base vs topic_fronted,7.65784515007528,80.54821491241455
c_22,nim-mistral,base vs emphasis_shift,6.545600103488843,80.80253005027771
c_22,nim-mistral,topic_fronted vs emphasis_shift,8.442867331885825,80.6240439414978
c_22,nim-qwen,base vs topic_fronted,2.6427227811840677,76.51318311691284
c_22,nim-qwen,base vs emphasis_shift,0.0,68.34794282913208
c_22,nim-qwen,topic_fronted vs emphasis_shift,0.0,70.81052660942078
c_23,nim-llama,base vs topic_fronted,3.56629279279239,78.1853199005127
c_23,nim-llama,base vs emphasis_shift,5.655723908508203,77.95741558074951
c_23,nim-llama,topic_fronted vs emphasis_shift,1.2200463780334783,74.9769389629364
c_23,nim-mistral,base vs topic_fronted,0.7575505347465787,79.1895866394043
c_23,nim-mistral,base vs emphasis_shift,4.609880932043097,80.70756793022156
c_23,nim-mistral,topic_fronted vs emphasis_shift,2.1763536341206167,76.98139548301697
c_23,nim-qwen,base vs topic_fronted,0.17989125373381307,66.94806218147278
c_23,nim-qwen,base vs emphasis_shift,0.3541404808197168,67.9231584072113
c_23,nim-qwen,topic_fronted vs emphasis_shift,4.983632003602191,80.25509715080261
b_01,nim-llama,base vs topic_fronted,8.801595853025779,65.70796370506287
b_01,nim-llama,base vs emphasis_shift,2.968633533924158,67.43534207344055
b_01,nim-llama,topic_fronted vs emphasis_shift,5.571174149500173,75.20250082015991
b_01,nim-mistral,base vs topic_fronted,8.496377647091126,85.36478877067566
b_01,nim-mistral,base vs emphasis_shift,3.544953676392174,85.5817198753357
b_01,nim-mistral,topic_fronted vs emphasis_shift,3.666792847535538,84.39252972602844
b_01,nim-qwen,base vs topic_fronted,9.142879118811633,84.20357704162598
b_01,nim-qwen,base vs emphasis_shift,6.642828136613084,84.07618403434753
b_01,nim-qwen,topic_fronted vs emphasis_shift,22.464766275854476,87.46915459632874
b_02,nim-llama,base vs topic_fronted,20.757723179921992,80.27650117874146
b_02,nim-llama,base vs emphasis_shift,22.033839705971904,80.22667169570923
b_02,nim-llama,topic_fronted vs emphasis_shift,22.893573695357162,79.87841367721558
b_02,nim-mistral,base vs topic_fronted,8.670959440351151,85.2041244506836
b_02,nim-mistral,base vs emphasis_shift,10.345044081934338,85.46470403671265
b_02,nim-mistral,topic_fronted vs emphasis_shift,8.117603164529998,84.92123484611511
b_02,nim-qwen,base vs topic_fronted,15.65330829441297,84.36978459358215
b_02,nim-qwen,base vs emphasis_shift,18.393700203082155,87.65448331832886
b_02,nim-qwen,topic_fronted vs emphasis_shift,13.794314941242792,84.47160720825195
b_03,nim-llama,base vs topic_fronted,10.57071109862438,77.2811770439148
b_03,nim-llama,base vs emphasis_shift,28.071845130882625,84.01864171028137
b_03,nim-llama,topic_fronted vs emphasis_shift,12.795260282425144,78.86796593666077
b_03,nim-mistral,base vs topic_fronted,18.83119306929782,87.47639656066895
b_03,nim-mistral,base vs emphasis_shift,3.6216431864230425,78.61499190330505
b_03,nim-mistral,topic_fronted vs emphasis_shift,3.159695402759168,77.6388943195343
b_03,nim-qwen,base vs topic_fronted,28.793968481368392,86.09410524368286
b_03,nim-qwen,base vs emphasis_shift,28.161174987527307,86.49227023124695
b_03,nim-qwen,topic_fronted vs emphasis_shift,40.31728365896272,89.95746970176697
b_04,nim-llama,base vs topic_fronted,11.729803266778566,79.48147654533386
b_04,nim-llama,base vs emphasis_shift,16.258188986428376,79.0433943271637
b_04,nim-llama,topic_fronted vs emphasis_shift,15.360860981868502,80.13859391212463
b_04,nim-mistral,base vs topic_fronted,13.880471204452652,86.05538606643677
b_04,nim-mistral,base vs emphasis_shift,5.240718684821555,87.02248334884644
b_04,nim-mistral,topic_fronted vs emphasis_shift,3.794536357902364,85.18556952476501
b_04,nim-qwen,base vs topic_fronted,27.845478414292423,86.15360856056213
b_04,nim-qwen,base vs emphasis_shift,5.1652468332223025,82.19048380851746
b_04,nim-qwen,topic_fronted vs emphasis_shift,6.406233461695698,82.25685954093933
b_05,nim-llama,base vs topic_fronted,19.457645419602198,80.91933727264404
b_05,nim-llama,base vs emphasis_shift,14.1205570156546,80.76428771018982
b_05,nim-llama,topic_fronted vs emphasis_shift,8.660568908348887,80.47087788581848
b_05,nim-mistral,base vs topic_fronted,28.07310521583877,90.13702869415283
b_05,nim-mistral,base vs emphasis_shift,20.316638893699157,88.40503096580505
b_05,nim-mistral,topic_fronted vs emphasis_shift,21.455612523404717,88.38348388671875
b_05,nim-qwen,base vs topic_fronted,23.52208377373291,87.78044581413269
b_05,nim-qwen,base vs emphasis_shift,21.271589359158245,87.65380382537842
b_05,nim-qwen,topic_fronted vs emphasis_shift,26.840418855218676,88.59199285507202
b_06,nim-llama,base vs topic_fronted,24.086216417740612,82.3769211769104
b_06,nim-llama,base vs emphasis_shift,12.941885862743785,78.97312641143799
b_06,nim-llama,topic_fronted vs emphasis_shift,12.312178371950885,77.09746956825256
b_06,nim-mistral,base vs topic_fronted,14.707020026804262,84.80780124664307
b_06,nim-mistral,base vs emphasis_shift,11.717260023753582,85.87417006492615
b_06,nim-mistral,topic_fronted vs emphasis_shift,8.672987157705775,83.82218480110168
b_06,nim-qwen,base vs topic_fronted,28.500501883760474,87.69325017929077
b_06,nim-qwen,base vs emphasis_shift,7.780513532121398,83.53750705718994
b_06,nim-qwen,topic_fronted vs emphasis_shift,9.079359105681725,82.62981176376343
b_07,nim-llama,base vs topic_fronted,1.7214850183477282,75.49770474433899
b_07,nim-llama,base vs emphasis_shift,1.3833338355138007,68.88989210128784
b_07,nim-llama,topic_fronted vs emphasis_shift,9.864092495284064,79.08358573913574
b_07,nim-mistral,base vs topic_fronted,15.468752114877866,84.96144413948059
b_07,nim-mistral,base vs emphasis_shift,11.506149180837461,84.22790765762329
b_07,nim-mistral,topic_fronted vs emphasis_shift,2.85028416123258,81.87341094017029
b_07,nim-qwen,base vs topic_fronted,4.943031252196991,72.28322625160217
b_07,nim-qwen,base vs emphasis_shift,5.086309351888801,75.2143383026123
b_07,nim-qwen,topic_fronted vs emphasis_shift,20.001206295358962,83.80259275436401
b_08,nim-llama,base vs topic_fronted,2.6727082828034217,69.17625665664673
b_08,nim-llama,base vs emphasis_shift,6.6537500222901595,77.54378914833069
b_08,nim-llama,topic_fronted vs emphasis_shift,0.9272533543018895,69.0453290939331
b_08,nim-mistral,base vs topic_fronted,2.4002411331563622,83.03552865982056
b_08,nim-mistral,base vs emphasis_shift,9.882487515062037,86.66368126869202
b_08,nim-mistral,topic_fronted vs emphasis_shift,1.8855997493255736,81.68357610702515
b_08,nim-qwen,base vs topic_fronted,17.189671747994655,85.1138174533844
b_08,nim-qwen,base vs emphasis_shift,15.56301447641156,84.50325131416321
b_08,nim-qwen,topic_fronted vs emphasis_shift,23.688865646390838,87.74163722991943
b_09,nim-llama,base vs topic_fronted,16.277272042662197,75.58281421661377
b_09,nim-llama,base vs emphasis_shift,20.83657946520985,77.9574990272522
b_09,nim-llama,topic_fronted vs emphasis_shift,15.854142179190012,72.37284779548645
b_09,nim-mistral,base vs topic_fronted,15.007199056716352,85.93528270721436
b_09,nim-mistral,base vs emphasis_shift,10.751924096585755,85.4833722114563
b_09,nim-mistral,topic_fronted vs emphasis_shift,23.01144083623752,85.9301745891571
b_09,nim-qwen,base vs topic_fronted,6.448031904818547,84.29252505302429
b_09,nim-qwen,base vs emphasis_shift,10.410331844250278,85.55834889411926
b_09,nim-qwen,topic_fronted vs emphasis_shift,21.7692071962887,86.36384010314941
b_10,nim-llama,base vs topic_fronted,17.805409472750547,78.1903088092804
b_10,nim-llama,base vs emphasis_shift,16.9855041047079,76.49804949760437
b_10,nim-llama,topic_fronted vs emphasis_shift,23.661205425516226,79.85043525695801
b_10,nim-mistral,base vs topic_fronted,6.571842279233717,85.77060103416443
b_10,nim-mistral,base vs emphasis_shift,5.357561555781412,84.06963348388672
b_10,nim-mistral,topic_fronted vs emphasis_shift,12.557070821671019,85.84322929382324
b_10,nim-qwen,base vs topic_fronted,39.94196097842459,88.81210088729858
b_10,nim-qwen,base vs emphasis_shift,10.910103389840298,84.10118818283081
b_10,nim-qwen,topic_fronted vs emphasis_shift,11.720205005350984,83.99248123168945
b_11,nim-llama,base vs topic_fronted,6.442511763433251,75.67191123962402
b_11,nim-llama,base vs emphasis_shift,4.068386304165446,74.02974367141724
b_11,nim-llama,topic_fronted vs emphasis_shift,26.277477455419877,84.84836220741272
b_11,nim-mistral,base vs topic_fronted,8.436795325778752,86.27927899360657
b_11,nim-mistral,base vs emphasis_shift,8.131953804504338,83.81621241569519
b_11,nim-mistral,topic_fronted vs emphasis_shift,13.555789883859804,84.88869667053223
b_11,nim-qwen,base vs topic_fronted,26.20662384415547,87.60066628456116
b_11,nim-qwen,base vs emphasis_shift,33.24418416354081,87.73872256278992
b_11,nim-qwen,topic_fronted vs emphasis_shift,23.87119310199909,89.19760584831238
b_12,nim-llama,base vs topic_fronted,7.72415136605824,73.05585145950317
b_12,nim-llama,base vs emphasis_shift,12.558136071806214,76.50446891784668
b_12,nim-llama,topic_fronted vs emphasis_shift,8.35961700652042,72.00756072998047
b_12,nim-mistral,base vs topic_fronted,1.8693980552368394,78.8874864578247
b_12,nim-mistral,base vs emphasis_shift,5.739752718181551,80.24568557739258
b_12,nim-mistral,topic_fronted vs emphasis_shift,1.1741991494493496,77.85893678665161
b_12,nim-qwen,base vs topic_fronted,0.012973955222356186,70.2915906906128
b_12,nim-qwen,base vs emphasis_shift,9.651103898407941,80.47176003456116
b_12,nim-qwen,topic_fronted vs emphasis_shift,0.4934440980139028,72.51085042953491
b_13,nim-llama,base vs topic_fronted,5.6461489518266115,65.229731798172
b_13,nim-llama,base vs emphasis_shift,9.749138406066521,75.54903030395508
b_13,nim-llama,topic_fronted vs emphasis_shift,6.0621968770360795,65.20758271217346
b_13,nim-mistral,base vs topic_fronted,9.069664794976754,82.40177631378174
b_13,nim-mistral,base vs emphasis_shift,5.271485464814982,80.42250871658325
b_13,nim-mistral,topic_fronted vs emphasis_shift,3.6578875834974434,77.72783041000366
b_13,nim-qwen,base vs topic_fronted,17.48204359224087,86.17228865623474
b_13,nim-qwen,base vs emphasis_shift,0.010956307932833633,69.23069357872009
b_13,nim-qwen,topic_fronted vs emphasis_shift,0.01408347793831842,69.06349658966064
b_14,nim-llama,base vs topic_fronted,7.045851968191384,67.32930541038513
b_14,nim-llama,base vs emphasis_shift,13.782610627762065,76.94119215011597
b_14,nim-llama,topic_fronted vs emphasis_shift,5.926721092544601,64.18753862380981
b_14,nim-mistral,base vs topic_fronted,3.601902429656609,81.16881251335144
b_14,nim-mistral,base vs emphasis_shift,1.9982749022814532,81.11540675163269
b_14,nim-mistral,topic_fronted vs emphasis_shift,1.4914725972248726,81.52045607566833
b_14,nim-qwen,base vs topic_fronted,10.76099615793131,81.71150088310242
b_14,nim-qwen,base vs emphasis_shift,1.8444563117979638,77.32459902763367
b_14,nim-qwen,topic_fronted vs emphasis_shift,3.496422099120346,79.50197458267212
b_15,nim-llama,base vs topic_fronted,3.187831344711046,73.74830842018127
b_15,nim-llama,base vs emphasis_shift,3.9942366649490277,75.82230567932129
b_15,nim-llama,topic_fronted vs emphasis_shift,3.223526392959489,74.070143699646
b_15,nim-mistral,base vs topic_fronted,2.9887272089039776,80.97246289253235
b_15,nim-mistral,base vs emphasis_shift,5.697374620150542,82.50054121017456
b_15,nim-mistral,topic_fronted vs emphasis_shift,1.0929028537453715,81.84207081794739
b_15,nim-qwen,base vs topic_fronted,1.5739931195766717,80.55384159088135
b_15,nim-qwen,base vs emphasis_shift,18.021313515799612,83.20003747940063
b_15,nim-qwen,topic_fronted vs emphasis_shift,4.450614173671324,80.23155927658081
b_16,nim-llama,base vs topic_fronted,4.076511381889313,76.50488018989563
b_16,nim-llama,base vs emphasis_shift,5.641986625458126,75.89587569236755
b_16,nim-llama,topic_fronted vs emphasis_shift,15.22423734496077,80.88127970695496
b_16,nim-mistral,base vs topic_fronted,7.891026927420482,84.45171117782593
b_16,nim-mistral,base vs emphasis_shift,5.647362834565483,81.4637303352356
b_16,nim-mistral,topic_fronted vs emphasis_shift,3.255368265747197,82.44262933731079
b_16,nim-qwen,base vs topic_fronted,0.4292570956593752,78.87765169143677
b_16,nim-qwen,base vs emphasis_shift,19.636737085268557,85.1749062538147
b_16,nim-qwen,topic_fronted vs emphasis_shift,1.0535798342502591,78.51179242134094
